date,ville,transaction_id,categorie,produit,prix_unitaire,quantite,remise_pct,moyen_paiement,is_dimanche
2024-01-07,Agadir,T002104,Vetements,Robe,402.79,1,0.0,Especes,True
2024-03-24,Fes,T002109,Electronique,Souris,2651.48,3,15.0,En ligne,True
2024-11-24,Fes,T002112,Electronique,Clavier,344.73,1,10.0,En-ligne,True
2024-06-02,Fes,T002113,Sports,Tapis Yoga,684.41,1,0.0,Especes,True
2024-04-07,Fes,T002124,Alimentation,Cafe,201.9,2,0.0,Carte,True
2024-07-14,Casablanca,T002127,Maison,Coussin,221.92,3,10.0,Especes,True
2024-08-18,Agadir,T002133,Maison,Tapis,493.09,1,0.0,En ligne,True
2024-01-21,Casablanca,T002140,Sports,Chaussures Running,1734.82,1,0.0,Carte,True
2024-10-06,Agadir,T002142,Beaute,Savon,432.11,2,0.0,En-ligne,True
2024-03-03,Rabat,T002144,Maison,Table,85.06,1,0.0,Carte,True
2024-09-01,Marrakech,T002145,Beaute,Shampooing,639.93,2,0.0,En ligne,True
2024-07-28,Casablanca,T002164,Alimentation,Huile,126.86,3,0.0,Carte,True
2024-03-24,Fes,T002170,Vetements,Jean,822.35,2,0.0,Carte,True
2024-06-02,Casablanca,T002174,Sports,Tapis Yoga,650.89,2,10.0,En ligne,True
2024-09-08,Rabat,T002175,Electronique,Clavier,2905.16,1,15.0,Especes,True
2024-04-21,Marrakech,T002184,Vetements,Veste,535.05,2,0.0,Carte,True
2024-02-18,Tanger,T002190,Maison,Lampe,678.5,1,0.0,Especes,True
2024-12-22,Rabat,T002192,Beaute,Creme,49.28,3,5.0,En ligne,True
2024-06-09,Casablanca,T002198,Electronique,Souris,2201.04,1,0.0,Especes,True
2024-08-04,Casablanca,T002207,Beaute,Shampooing,240.33,3,10.0,Especes,True
2024-12-01,Rabat,T002209,Alimentation,Pates,158.83,1,10.0,Especes,True
2024-03-31,Fes,T002224,Electronique,Casque,2209.18,2,,En ligne,True
2024-11-17,Fes,T002225,Beaute,Maquillage,240.08,1,5.0,Especes,True
2024-02-25,Casablanca,T002231,Maison,Lampe,1112.06,2,10.0,Especes,True
2024-02-25,Tanger,T002239,Alimentation,Cereales,214.23,1,0.0,En ligne,True
2024-06-23,Rabat,T002249,Alimentation,The,131.91,1,0.0,En ligne,True
2024-05-05,Marrakech,T002264,Alimentation,The,208.05,3,0.0,Especes,True
2024-09-15,Casablanca,T002265,Beaute,Maquillage,696.63,2,0.0,En ligne,True
2024-10-06,Agadir,T002279,Maison,Table,948.69,1,5.0,En ligne,True
2024-06-23,Tanger,T002295,Electronique,Casque,1848.79,1,5.0,Carte,True
2024-07-21,Marrakech,T002299,Sports,Velo appartement,152.38,3,0.0,En ligne,True
2024-04-28,Rabat,T002300,Alimentation,The,116.42,1,15.0,Carte,True
2024-08-18,Casablanca,T002302,Vetements,Chaussures,771.23,1,10.0,Carte,True
2024-05-05,Fes,T002309,Alimentation,Cafe,142.72,1,10.0,En ligne,True
2024-12-01,Rabat,T002314,Alimentation,Cereales,114.48,2,15.0,Especes,True
2024-12-29,Casablanca,T002318,Beaute,Serum,51.03,1,0.0,Carte,True
2024-12-15,Agadir,T002320,Alimentation,The,42.17,2,5.0,Especes,True
2024-10-20,Tanger,T002323,Alimentation,Huile,112.49,3,0.0,Carte,True
2024-05-12,Rabat,T002330,Electronique,Ecouteurs,2785.42,3,0.0,Especes,True
2024-03-17,Casablanca,T002341,Vetements,Jean,764.24,2,0.0,En ligne,True
2024-07-21,Tanger,T002354,Electronique,Souris,1263.33,1,10.0,Especes,True
2024-08-11,Fes,T002355,Beaute,Shampooing,659.59,2,10.0,Especes,True
2024-07-07,Fes,T002365,Beaute,Creme,555.96,2,5.0,Especes,True
2024-05-26,Casablanca,T002372,Vetements,Chaussures,119.15,2,0.0,Especes,True
2024-02-11,Tanger,T002373,Electronique,Souris,2846.78,1,10.0,Especes,True
2024-11-10,Tanger,T002386,Alimentation,Cereales,116.8,1,5.0,Carte,True
2024-12-08,Rabat,T002402,Electronique,Ecouteurs,1258.1,1,5.0,Especes,True
2024-04-07,Rabat,T002413,Alimentation,Cereales,127.4,2,10.0,Carte,True
2024-11-17,Casablanca,T002414,Maison,Lampe,1045.31,1,,Carte,True
2024-05-05,Rabat,T002428,Alimentation,Riz,56.91,2,5.0,En-ligne,True
2024-09-22,Fes,T002430,Maison,Coussin,873.34,2,10.0,En ligne,True
2024-04-07,Casablanca,T002433,Vetements,Chaussures,136.38,1,10.0,Carte,True
2024-07-14,Rabat,T002436,Sports,Tapis Yoga,1271.75,2,5.0,Especes,True
2024-02-25,Casablanca,T002440,Electronique,Souris,2337.58,3,10.0,Carte,True
2024-04-14,Tanger,T002450,Electronique,Ecouteurs,2022.91,1,5.0,En ligne,True
2024-01-07,Marrakech,T002454,Beaute,Serum,638.52,2,10.0,Especes,True
2024-09-01,Tanger,T002464,Alimentation,Pates,41.94,2,0.0,En-ligne,True
2024-08-11,Fes,T002466,Alimentation,Huile,27.32,1,10.0,Carte,True
2024-03-03,Marrakech,T002471,Alimentation,Cafe,42.48,1,0.0,Especes,True
2024-06-23,Agadir,T002475,Vetements,T-shirt,644.86,1,0.0,Carte,True
2024-07-28,Tanger,T002478,Maison,Lampe,772.78,1,15.0,Especes,True
2024-11-24,Casablanca,T002481,Sports,Ballon,103.49,2,5.0,En ligne,True
2024-08-11,Fes,T002487,Vetements,Chaussures,263.02,1,10.0,Especes,True
2024-06-09,Agadir,T002498,Vetements,T-shirt,490.02,2,5.0,En ligne,True
2024-01-21,Agadir,T002513,Maison,Table,1036.06,1,0.0,Carte,True
2024-02-11,Marrakech,T002516,Vetements,T-shirt,469.11,2,15.0,Especes,True
2024-09-08,Fes,T002523,Vetements,Jean,131.13,1,,Carte,True
2024-10-27,Rabat,T002528,Vetements,Jean,633.09,1,0.0,Carte,True
2024-05-12,Rabat,T002542,Electronique,Casque,1116.09,1,5.0,Carte,True
2024-04-21,Casablanca,T002548,Alimentation,Pates,40.75,2,0.0,Especes,True
2024-08-04,Marrakech,T002549,Beaute,Maquillage,120.62,2,0.0,Especes,True
2024-11-24,Agadir,T002551,Alimentation,Cereales,65.19,2,0.0,Carte,True
2024-08-18,Marrakech,T002562,Maison,Chaise,673.42,1,10.0,En ligne,True
2024-05-26,Casablanca,T002565,Alimentation,Pates,17.27,2,5.0,Especes,True
2024-02-11,Fes,T002567,Maison,Miroir,64.2,1,0.0,Carte,True
2024-11-10,Casablanca,T002568,Alimentation,Riz,53.15,2,10.0,Carte,True
2024-11-10,Tanger,T002579,Alimentation,Pates,196.23,1,10.0,En ligne,True
2024-10-13,Fes,T002603,Maison,Chaise,465.89,2,10.0,Carte,True
2024-08-18,Casablanca,T002604,Alimentation,Riz,100.86,1,0.0,En ligne,True
2024-07-28,Rabat,T002609,Alimentation,Riz,31.93,2,10.0,Carte,True
2024-03-17,Marrakech,T002611,Alimentation,The,20.01,2,10.0,Carte,True
2024-10-27,Agadir,T002612,Vetements,Robe,682.42,2,,Carte,True
2024-02-18,Fes,T002614,Beaute,Parfum,624.78,2,0.0,En ligne,True
2024-01-21,Fes,T002617,Sports,Ballon,107.77,2,10.0,carte,True
2024-11-24,Marrakech,T002624,Sports,Tapis Yoga,134.48,4,10.0,Especes,True
2024-07-21,Casablanca,T002627,Vetements,Veste,517.03,3,,En ligne,True
2024-11-17,Marrakech,T002628,Maison,Coussin,909.19,3,5.0,Carte,True
2024-05-26,Casablanca,T002652,Electronique,Casque,455.68,1,0.0,CB,True
2024-05-26,Casablanca,T002653,Alimentation,Cereales,210.3,1,0.0,Especes,True
2024-01-14,Fes,T002658,Beaute,Creme,238.48,1,5.0,Especes,True
2024-12-01,Fes,T002664,Electronique,Smartphone,573.82,1,5.0,En ligne,True
2024-12-01,Rabat,T002670,Vetements,T-shirt,331.16,1,0.0,carte,True
2024-06-23,Tanger,T002693,Electronique,Smartphone,3054.29,3,10.0,En-ligne,True
2024-10-20,Marrakech,T002716,Beaute,Shampooing,80.13,1,0.0,Carte,True
2024-11-17,Agadir,T002731,Maison,Chaise,872.69,1,0.0,Especes,True
2024-05-26,Fes,T002741,Sports,Ballon,215.98,1,0.0,Carte,True
2024-10-27,Marrakech,T002742,Electronique,Casque,2925.25,2,0.0,Carte,True
2024-06-02,Rabat,T002753,Electronique,Clavier,2595.65,1,0.0,En ligne,True
2024-08-25,Marrakech,T002767,Beaute,Maquillage,546.41,1,0.0,Especes,True
2024-06-23,Fes,T002775,Alimentation,The,178.49,2,5.0,Especes,True
2024-04-14,Casablanca,T002784,Maison,Table,679.7,2,0.0,En ligne,True
2024-03-17,Rabat,T002786,Maison,Miroir,806.02,2,10.0,Especes,True
2024-08-04,Marrakech,T002794,Electronique,Clavier,3257.28,1,15.0,Carte,True
2024-06-02,Agadir,T002797,Vetements,Robe,375.39,1,0.0,En ligne,True
2024-06-09,Tanger,T002798,Beaute,Serum,593.07,2,10.0,Especes,True
2024-02-04,Marrakech,T002820,Sports,Raquette,117.55,2,5.0,Especes,True
2024-11-03,Tanger,T002837,Beaute,Shampooing,178.74,3,10.0,Especes,True
2024-02-11,Tanger,T002844,Alimentation,Huile,139.23,2,15.0,Especes,True
2024-06-23,Fes,T002848,Maison,Coussin,895.91,2,0.0,Especes,True
2024-04-14,Casablanca,T002854,Alimentation,Huile,119.22,2,0.0,En ligne,True
2024-08-18,Marrakech,T002860,Alimentation,Cereales,156.7,1,0.0,Carte,True
2024-11-10,Fes,T002875,Beaute,Savon,105.83,3,10.0,En ligne,True
2024-03-31,Marrakech,T002877,Maison,Lampe,101.43,3,5.0,Carte,True
2024-01-28,Agadir,T002884,Sports,Chaussures Running,188.38,1,0.0,CB,True
2024-07-21,Agadir,T002894,Alimentation,Cafe,153.66,2,0.0,Carte,True
2024-05-05,Agadir,T002898,Sports,Tapis Yoga,499.74,2,0.0,Carte,True
2024-02-18,Tanger,T002899,Electronique,Souris,2832.45,4,10.0,Especes,True
2024-10-27,Casablanca,T002909,Alimentation,The,160.4,1,0.0,En ligne,True
2024-04-14,Fes,T002919,Maison,Tapis,175.83,2,0.0,En ligne,True
2024-12-22,Agadir,T002925,Alimentation,Huile,100.11,2,10.0,Especes,True
2024-02-04,Agadir,T002931,Electronique,Tablette,3371.18,2,0.0,En ligne,True
2024-08-18,Tanger,T002935,Vetements,Sweat,767.1,1,0.0,Carte,True
2024-02-04,Fes,T002941,Maison,Miroir,79.45,2,15.0,En ligne,True
2024-01-28,Rabat,T002952,Alimentation,Riz,44.19,3,10.0,Especes,True
2024-11-03,Fes,T002962,Alimentation,Pates,56.95,2,0.0,En ligne,True
2024-10-27,Tanger,T002968,Alimentation,Huile,41.18,1,10.0,Carte,True
2024-10-20,Fes,T002972,Alimentation,The,169.32,1,0.0,En ligne,True
2024-05-05,Marrakech,T002975,Alimentation,Cafe,96.65,3,5.0,Carte,True
2024-01-07,Casablanca,T002981,Sports,Ballon,895.61,1,0.0,Especes,True
2024-02-11,Casablanca,T002989,Electronique,Tablette,2216.38,3,15.0,Carte,True
2024-04-28,Tanger,T002990,Beaute,Savon,213.21,1,0.0,Carte,True
2024-03-24,Casablanca,T002991,Electronique,Souris,1335.43,2,5.0,En ligne,True
2024-03-24,Marrakech,T002996,Electronique,Ecouteurs,2426.05,1,10.0,Especes,True
2024-09-01,Fes,T003003,Vetements,Veste,225.9,1,0.0,Especes,True
2024-09-01,Casablanca,T003008,Maison,Chaise,230.65,3,0.0,Especes,True
2024-03-17,Marrakech,T003015,Maison,Miroir,89.61,1,0.0,Especes,True
2024-10-13,Rabat,T003016,Beaute,Creme,287.07,3,5.0,En ligne,True
2024-03-03,Agadir,T003023,Vetements,Sweat,281.75,3,5.0,Especes,True
2024-02-04,Rabat,T003024,Vetements,Jean,699.49,2,0.0,Carte,True
2024-09-29,Agadir,T003035,Alimentation,Cereales,96.75,2,,Carte,True
2024-11-24,Fes,T003051,Alimentation,Huile,140.45,1,10.0,Especes,True
2024-03-10,Agadir,T003052,Maison,Table,1097.61,2,5.0,En ligne,True
2024-05-26,Marrakech,T003053,Electronique,Souris,392.4,2,0.0,En-ligne,True
2024-12-01,Marrakech,T003058,Maison,Miroir,590.16,2,15.0,En ligne,True
2024-04-28,Rabat,T003060,Alimentation,Cereales,193.97,1,0.0,Especes,True
2024-08-04,Fes,T003061,Electronique,Smartphone,2339.31,2,10.0,En ligne,True
2024-01-07,Marrakech,T003067,Vetements,Chaussures,860.83,2,0.0,Especes,True
2024-09-08,Agadir,T003079,Sports,Tapis Yoga,727.79,2,0.0,En-ligne,True
2024-08-18,Tanger,T003083,Vetements,Veste,625.71,1,5.0,Especes,True
2024-03-03,Marrakech,T003086,Vetements,Robe,534.54,2,10.0,Carte,True
2024-03-03,Tanger,T003089,Beaute,Parfum,632.17,1,0.0,Carte,True
2024-06-02,Rabat,T003101,Beaute,Savon,269.49,3,15.0,Especes,True
2024-09-29,Agadir,T003102,Electronique,Casque,420.6,1,5.0,Carte,True
2024-09-29,Casablanca,T003110,Sports,Halteres,1552.42,3,0.0,En ligne,True
2024-11-03,Casablanca,T003117,Electronique,Smartphone,1579.86,1,15.0,Especes,True
2024-04-14,Casablanca,T003121,Electronique,Smartphone,3237.8,1,5.0,En ligne,True
2024-05-12,Tanger,T003127,Vetements,Chaussures,552.01,3,0.0,En ligne,True
2024-08-18,Tanger,T003129,Alimentation,Pates,202.26,3,10.0,Especes,True
2024-10-27,Casablanca,T003135,Alimentation,Riz,55.68,1,0.0,carte,True
2024-08-25,Agadir,T003136,Alimentation,The,211.93,1,0.0,En ligne,True
2024-12-15,Rabat,T003145,Maison,Table,1245.17,1,0.0,Carte,True
2024-08-04,Casablanca,T003149,Alimentation,Cafe,83.43,1,10.0,Carte,True
2024-04-14,Marrakech,T003153,Alimentation,The,50.3,3,0.0,Especes,True
2024-01-28,Fes,T003160,Sports,Raquette,716.29,2,0.0,En ligne,True
2024-03-03,Agadir,T003163,Vetements,Veste,448.91,2,5.0,Especes,True
2024-10-06,Marrakech,T003168,Vetements,Chaussures,399.77,2,0.0,En ligne,True
2024-03-03,Casablanca,T003173,Alimentation,Cafe,85.43,3,10.0,En ligne,True
2024-07-14,Fes,T003183,Electronique,Tablette,2803.85,1,0.0,Carte,True
2024-10-06,Agadir,T003188,Alimentation,Pates,49.82,1,5.0,En ligne,True
2024-07-07,Rabat,T003192,Electronique,Ecouteurs,2607.36,2,0.0,Carte,True
2024-03-10,Tanger,T003194,Alimentation,Riz,49.36,3,0.0,Carte,True
2024-05-19,Fes,T003205,Alimentation,Pates,96.13,1,15.0,Carte,True
2024-02-11,Marrakech,T003214,Electronique,Ecouteurs,3122.01,1,0.0,En ligne,True
2024-09-22,Fes,T003221,Sports,Raquette,1483.6,1,0.0,Carte,True
2024-10-20,Marrakech,T003226,Alimentation,The,94.62,2,0.0,Especes,True
2024-06-30,Tanger,T003230,Electronique,Souris,2721.46,3,10.0,Especes,True
2024-10-13,Rabat,T003235,Alimentation,The,145.12,3,5.0,Carte,True
2024-10-20,Rabat,T003238,Alimentation,Cafe,68.55,3,0.0,En ligne,True
2024-07-21,Fes,T003251,Beaute,Parfum,457.73,2,10.0,Especes,True
2024-06-16,Tanger,T003253,Alimentation,The,70.53,2,0.0,CB,True
2024-01-07,Casablanca,T003259,Alimentation,Cereales,192.69,1,0.0,carte,True
2024-03-03,Casablanca,T003261,Maison,Coussin,1018.45,2,15.0,Carte,True
2024-08-04,Fes,T003262,Beaute,Parfum,212.45,1,5.0,Carte,True
2024-09-01,Casablanca,T003265,Maison,Miroir,768.22,2,5.0,Carte,True
2024-01-07,Tanger,T003277,Alimentation,Huile,174.97,1,0.0,Especes,True
2024-03-31,Casablanca,T003279,Sports,Velo appartement,621.82,1,0.0,Especes,True
2024-08-18,Agadir,T003282,Vetements,Jean,785.62,1,0.0,Especes,True
2024-09-22,Tanger,T003283,Sports,Raquette,840.45,2,10.0,Especes,True
2024-06-16,Marrakech,T003287,Alimentation,Cereales,47.93,1,5.0,En ligne,True
2024-11-17,Marrakech,T003292,Sports,Halteres,535.82,2,10.0,En-ligne,True
2024-11-24,Agadir,T003297,Beaute,Creme,122.88,2,10.0,Especes,True
2024-06-16,Marrakech,T003299,Sports,Ballon,412.35,3,,Especes,True
2024-03-24,Tanger,T003305,Beaute,Creme,239.57,1,0.0,Carte,True
2024-01-21,Fes,T003315,Sports,Halteres,320.55,3,5.0,Especes,True
2024-07-28,Marrakech,T003321,Alimentation,Cereales,196.0,1,5.0,Carte,True
2024-11-24,Casablanca,T003322,Sports,Raquette,468.72,1,10.0,Especes,True
2024-09-08,Marrakech,T003327,Electronique,Ecouteurs,3332.07,2,10.0,En ligne,True
2024-04-07,Marrakech,T003331,Vetements,Jean,750.26,2,0.0,Especes,True
2024-04-28,Fes,T003343,Alimentation,The,218.7,2,5.0,Carte,True
2024-04-07,Rabat,T003350,Sports,Ballon,445.33,2,0.0,En ligne,True
2024-12-29,Rabat,T003357,Electronique,Smartphone,1558.0,3,0.0,Especes,True
2024-12-29,Casablanca,T003361,Vetements,Veste,292.08,1,10.0,En ligne,True
2024-07-21,Marrakech,T003364,Electronique,Souris,1799.99,2,0.0,Carte,True
2024-03-03,Agadir,T003366,Maison,Lampe,520.27,3,15.0,Especes,True
2024-08-18,Rabat,T003367,Maison,Chaise,265.03,1,0.0,Carte,True
2024-11-10,Tanger,T003398,Sports,Raquette,447.69,1,10.0,Carte,True
2024-09-22,Casablanca,T003399,Maison,Miroir,301.5,3,15.0,En ligne,True
2024-02-25,Rabat,T003417,Sports,Velo appartement,299.62,1,15.0,Carte,True
2024-12-15,Tanger,T003425,Electronique,Casque,1450.58,3,10.0,En ligne,True
2024-05-12,Casablanca,T003439,Vetements,T-shirt,505.96,1,10.0,Especes,True
2024-02-04,Tanger,T003440,Sports,Halteres,212.55,2,5.0,Especes,True
2024-11-17,Marrakech,T003449,Electronique,Ecouteurs,2926.52,2,0.0,Carte,True
2024-07-07,Fes,T003454,Beaute,Parfum,130.1,3,10.0,En ligne,True
2024-03-24,Marrakech,T003455,Maison,Tapis,417.9,1,0.0,Carte,True
2024-04-21,Agadir,T003464,Electronique,Souris,1383.22,1,0.0,En ligne,True
2024-07-14,Casablanca,T003477,Electronique,Tablette,595.12,2,15.0,En ligne,True
2024-01-28,Rabat,T003481,Maison,Miroir,390.18,1,0.0,En-ligne,True
2024-02-11,Rabat,T003485,Alimentation,Cafe,168.39,2,0.0,En ligne,True
2024-10-27,Agadir,T003488,Sports,Tapis Yoga,1384.72,3,10.0,En-ligne,True
2024-09-22,Tanger,T003497,Maison,Coussin,1161.92,2,5.0,En ligne,True
2024-01-14,Rabat,T003499,Alimentation,Riz,165.44,2,0.0,En ligne,True
2024-06-23,Agadir,T002475,Vetements,T-shirt,644.86,1,0.0,Carte,True
2024-10-20,Agadir,T000529,Alimentation,The,34.73,1,10.0,Carte,True
